tweet_text,adj,question,answer_a,answer_b
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",charismatic,Would this statment be described as charismatic?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",romantic,Would this statment be described as romantic?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",friendly,Would this statment be described as friendly?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",clever,Would this statment be described as clever?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",compassionate,Would this statment be described as compassionate?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",aggressive,Would this statment be described as aggressive?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",cynical,Would this statment be described as cynical?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",grumpy,Would this statment be described as grumpy?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",nervous,Would this statment be described as nervous?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",defensive,Would this statment be described as defensive?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",arrogant,Would this statment be described as arrogant?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",impulsive,Would this statment be described as impulsive?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",patronizing,Would this statment be described as patronizing?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",pessimistic,Would this statment be described as pessimistic?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",sullen,Would this statment be described as sullen?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",stubborn,Would this statment be described as stubborn?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",egotistical,Would this statment be described as egotistical?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",rude,Would this statment be described as rude?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",mean,Would this statment be described as mean?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",secretive,Would this statment be described as secretive?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",bossy,Would this statment be described as bossy?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",boastful,Would this statment be described as boastful?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",irresponsible,Would this statment be described as irresponsible?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",lazy,Would this statment be described as lazy?,Yes.,No.
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",selfish,Would this statment be described as selfish?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",creative,Would this statment be described as creative?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",adventurous,Would this statment be described as adventurous?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",generous,Would this statment be described as generous?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",decisive,Would this statment be described as decisive?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",diplomatic,Would this statment be described as diplomatic?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",affectionate,Would this statment be described as affectionate?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",hardworking,Would this statment be described as hardworking?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",observant,Would this statment be described as observant?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",helpful,Would this statment be described as helpful?,Yes.,No.
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",optimistic,Would this statment be described as optimistic?,Yes.,No.
