tweet_text,tweet_id,retweets,favorites,date,adj,fav_to_follower_ratio,retweet_to_follower_ratio,question,answer_a,answer_b
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,decisive,-6.721184524022828,-9.536337937676576,How can this statement be described?,decisive,not decisive
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,diplomatic,-6.721184524022828,-9.536337937676576,How can this statement be described?,diplomatic,not diplomatic
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,affectionate,-6.721184524022828,-9.536337937676576,How can this statement be described?,affectionate,not affectionate
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,hardworking,-6.721184524022828,-9.536337937676576,How can this statement be described?,hardworking,not hardworking
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,observant,-6.721184524022828,-9.536337937676576,How can this statement be described?,observant,not observant
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,helpful,-6.721184524022828,-9.536337937676576,How can this statement be described?,helpful,not helpful
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,optimistic,-6.721184524022828,-9.536337937676576,How can this statement be described?,optimistic,not optimistic
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,honest,-6.721184524022828,-9.536337937676576,How can this statement be described?,honest,not honest
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,funny,-6.721184524022828,-9.536337937676576,How can this statement be described?,funny,not funny
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,amusing,-6.721184524022828,-9.536337937676576,How can this statement be described?,amusing,not amusing
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,calm,-6.721184524022828,-9.536337937676576,How can this statement be described?,calm,not calm
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,polite,-6.721184524022828,-9.536337937676576,How can this statement be described?,polite,not polite
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,charismatic,-6.721184524022828,-9.536337937676576,How can this statement be described?,charismatic,not charismatic
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,romantic,-6.721184524022828,-9.536337937676576,How can this statement be described?,romantic,not romantic
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,friendly,-6.721184524022828,-9.536337937676576,How can this statement be described?,friendly,not friendly
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,clever,-6.721184524022828,-9.536337937676576,How can this statement be described?,clever,not clever
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,compassionate,-6.721184524022828,-9.536337937676576,How can this statement be described?,compassionate,not compassionate
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,aggressive,-6.721184524022828,-9.536337937676576,How can this statement be described?,aggressive,not aggressive
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,cynical,-6.721184524022828,-9.536337937676576,How can this statement be described?,cynical,not cynical
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,grumpy,-6.721184524022828,-9.536337937676576,How can this statement be described?,grumpy,not grumpy
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,nervous,-6.721184524022828,-9.536337937676576,How can this statement be described?,nervous,not nervous
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,defensive,-6.721184524022828,-9.536337937676576,How can this statement be described?,defensive,not defensive
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,arrogant,-6.721184524022828,-9.536337937676576,How can this statement be described?,arrogant,not arrogant
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,impulsive,-6.721184524022828,-9.536337937676576,How can this statement be described?,impulsive,not impulsive
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,patronizing,-6.721184524022828,-9.536337937676576,How can this statement be described?,patronizing,not patronizing
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,pessimistic,-6.721184524022828,-9.536337937676576,How can this statement be described?,pessimistic,not pessimistic
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,sullen,-6.721184524022828,-9.536337937676576,How can this statement be described?,sullen,not sullen
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,stubborn,-6.721184524022828,-9.536337937676576,How can this statement be described?,stubborn,not stubborn
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,egotistical,-6.721184524022828,-9.536337937676576,How can this statement be described?,egotistical,not egotistical
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,rude,-6.721184524022828,-9.536337937676576,How can this statement be described?,rude,not rude
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,mean,-6.721184524022828,-9.536337937676576,How can this statement be described?,mean,not mean
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,secretive,-6.721184524022828,-9.536337937676576,How can this statement be described?,secretive,not secretive
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,bossy,-6.721184524022828,-9.536337937676576,How can this statement be described?,bossy,not bossy
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,sarcastic,-6.721184524022828,-9.536337937676576,How can this statement be described?,sarcastic,not sarcastic
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,irresponsible,-6.721184524022828,-9.536337937676576,How can this statement be described?,irresponsible,not irresponsible
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,lazy,-6.721184524022828,-9.536337937676576,How can this statement be described?,lazy,not lazy
"Salted butter is amazing, but should be stored at room temperature http",1569953613073764352,7694,128457,2022-09-14,selfish,-6.721184524022828,-9.536337937676576,How can this statement be described?,selfish,not selfish
@user @user Drop 0.25%,1569951122231787521,346,3702,2022-09-14,creative,-10.267905527855373,-12.63809524593109,How can this statement be described?,creative,not creative
@user @user Drop 0.25%,1569951122231787521,346,3702,2022-09-14,adventurous,-10.267905527855373,-12.63809524593109,How can this statement be described?,adventurous,not adventurous
@user @user Drop 0.25%,1569951122231787521,346,3702,2022-09-14,generous,-10.267905527855373,-12.63809524593109,How can this statement be described?,generous,not generous
