tweet_text,adj,question,answer_a,answer_b
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",patronizing,How can this statement be described?,patronizing,not patronizing
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",pessimistic,How can this statement be described?,pessimistic,not pessimistic
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",sullen,How can this statement be described?,sullen,not sullen
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",stubborn,How can this statement be described?,stubborn,not stubborn
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",egotistical,How can this statement be described?,egotistical,not egotistical
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",rude,How can this statement be described?,rude,not rude
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",mean,How can this statement be described?,mean,not mean
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",secretive,How can this statement be described?,secretive,not secretive
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",bossy,How can this statement be described?,bossy,not bossy
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",sarcastic,How can this statement be described?,sarcastic,not sarcastic
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",irresponsible,How can this statement be described?,irresponsible,not irresponsible
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",lazy,How can this statement be described?,lazy,not lazy
"@user @user His success was in fact due, in part, because he was super fun at parties, spoke and wrote incredibly well!",selfish,How can this statement be described?,selfish,not selfish
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",creative,How can this statement be described?,creative,not creative
"@user While bleak posts maybe generate more clicks, more happier moments in history would be nice",adventurous,How can this statement be described?,adventurous,not adventurous
