tweet_text,tweet_id,retweets,favorites,date,fav_to_follower_ratio,retweet_to_follower_ratio,prediction_creative,prediction_adventurous,prediction_generous,prediction_decisive,prediction_diplomatic,prediction_affectionate,prediction_hardworking,prediction_observant,prediction_helpful,prediction_optimistic,prediction_honest,prediction_funny,prediction_amusing,prediction_calm,prediction_polite,prediction_charismatic,prediction_romantic,prediction_friendly,prediction_clever,prediction_compassionate,prediction_aggressive,prediction_cynical,prediction_grumpy,prediction_nervous,prediction_defensive,prediction_arrogant,prediction_impulsive,prediction_patronizing,prediction_pessimistic,prediction_sullen,prediction_stubborn,prediction_egotistical,prediction_rude,prediction_mean,prediction_secretive,prediction_bossy,prediction_sarcastic,prediction_irresponsible,prediction_lazy,prediction_selfish
@user @user That is indeed the real question,1545188187085029376,563,10505,2022-07-07,-9.175877843,-12.10220483,0.002336578211,0.00357532152,0.2211982906,0.05531635135,0.0004843770002,0.03462875262,0.0906175375,0.4377250075,0.0574070774,0.04941496626,0.0003621896612,0.002446471015,0.2458399683,0.02422615699,0.0001011783534,0.1317471862,0.5074158907,0.0001344800112,0.3060399592,0.08568712324,0.9791128635,0.9071819186,0.9624076486,0.9786121845,0.3816687465,0.9667736292,0.9981130362,0.005399468821,0.9705171585,0.04011425003,0.9999369383,0.6360652447,0.9625493288,0.8340061903,0.9771696925,0.8108568192,0.976005137,0.9878635406,0.9534074664,0.7417749166
@user I had same great experience from Tokyo to Osaka,1545176999043379200,358,7307,2022-07-07,-9.538896384,-12.55495147,0.0001446238894,0.00797769241,0.01408915222,0.003937327303,1.95E-05,0.05792217702,0.03124496527,0.441139698,0.9981338382,0.9999816418,0.00166708848,0.009750104509,0.1415235102,0.1068724915,0.00049171719,0.8417038918,0.02180266753,0.6072356105,0.1223155335,0.08673285693,0.01772342063,0.0001394436695,0.0002081192943,0.001936258748,4.94E-05,0.004533436615,0.5338003635,0.0001221559505,9.14E-06,2.36E-05,0.8901487589,0.0006215174799,0.003704376286,0.03500265256,0.0001969017176,0.003133173101,0.04130975157,0.0327058062,0.02499833331,0.0005213706172
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",1545172331093377024,1070,23569,2022-07-07,-8.367796888,-11.46007053,0.003142043017,0.9664775729,0.003391883103,0.001492709387,2.47E-05,0.6387220025,0.1223371327,0.6322188377,0.3843548298,0.9885193706,0.001929078018,0.00174171722,0.4887804687,0.04887298122,0.001452908386,0.002723867306,0.358897239,0.009112495929,0.8085876703,0.05532627553,0.02322954498,0.01168670692,0.05386021733,0.4530438781,0.001912976266,0.03679164872,0.9356616139,0.0001304160251,0.02814023383,0.001517387107,0.9446216822,0.002290930133,0.04116533697,0.03088159673,0.01306655351,0.175336495,0.1168302447,0.08616504818,0.02452898584,0.02556692995
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,1545166492408328193,8866,141528,2022-07-07,-6.5752316,-9.345505441,0.1651360542,0.5931907296,0.02621738799,0.03544186801,0.002942338353,0.9852318764,0.9231831431,0.2198815942,0.03357817233,1,0.1698177308,0.00217052293,0.06951978058,0.3367280662,0.03473090008,0.9978314042,0.000166067286,0.8990810513,0.4257888198,0.4181036651,0.5720582008,5.53E-05,7.92E-05,0.4071481824,1.48E-05,0.067852512,0.9788797498,1.99E-05,9.93E-06,3.31E-07,0.6854878068,4.83E-06,0.003322617384,0.001965909963,0.005924367812,0.01207864191,0.00462765526,0.001321066287,0.001135519822,1.96E-05
"@user @user Kids are worth it if at all possible. I’m planning to increase childcare benefits at my companies significantly.

Hopefully, other companies do same.

Also, Musk Foundation plans to donate directly to families.

Hopefully, details to be announced next month.",1545428479830659073,1250,11165,2022-07-08,-9.115858509,-11.30549884,0.04099658877,0.0539432317,0.9999725819,0.4133662879,0.0008047014126,0.9378047585,0.063272506,0.5501399636,0.9999898672,0.9999998808,0.2513512075,0.0002194479166,0.0006282512331,0.05953650177,0.02188238874,0.8164030313,7.01E-05,0.9919413328,0.8688514829,0.9999198914,0.1519992203,1.69E-06,2.10E-05,0.006057576742,0.0002804448304,0.0008244541823,0.007955661975,3.02E-06,1.38E-05,1.50E-06,0.004804781638,2.66E-06,0.0002953017829,0.02478198707,0.0002205108758,0.1383710355,1.36E-05,0.0002003933623,0.000661737402,6.32E-07
"@user Agreed, this needs to be addressed",1545424964546748416,168,3391,2022-07-08,-10.30751753,-13.31243369,7.92E-05,0.0002923854918,0.01242800336,0.1028131098,6.55E-05,0.0004696831456,0.003248136491,0.1697484702,0.003556919051,0.0006136011798,4.69E-05,6.37E-06,9.17E-05,4.04E-05,8.39E-08,0.03672850505,0.1039125249,6.10E-07,0.00386764924,0.001533758012,0.8712262511,0.5525105,0.9556728601,0.9005240202,0.149867028,0.9043202996,0.9980098605,0.1232438311,0.9764192104,0.1093253866,0.9995141029,0.8727348447,0.9958201647,0.9978627563,0.1276158541,0.9477057457,0.9074759483,0.9985554814,0.9627488852,0.9233294725
@user The world has gone mad,1545420831299227649,845,9548,2022-07-08,-9.272310686,-11.69706105,0.0003961742914,0.0006689698203,0.02887867577,0.3216435909,8.44E-07,0.004947927315,0.04580194131,0.2592192292,0.0002688803943,0.001179781859,9.28E-05,0.0005002380931,0.01019764226,0.0009436485125,1.01E-06,0.01470985264,0.018189786,4.37E-06,0.04564576223,0.003893251996,0.977139771,0.9861313105,0.993214488,0.9696906805,0.3393198252,0.9794315696,0.9989136457,0.01149700675,0.9921554923,0.6675111055,0.9998272061,0.7957588434,0.8922434449,0.9991195798,0.02786664665,0.9616141319,0.9835313559,0.9978280663,0.9295538068,0.9595905542
@user Terrible news,1545419348277202945,1947,54496,2022-07-08,-7.53051509,-10.86235267,0.004608114716,0.01769632846,0.2316259444,0.4932184517,0.001553091803,0.07680705935,0.5862745643,0.6329331398,0.01897797734,0.043940451,0.007571055088,0.0001177449303,0.003715354251,0.0377776213,0.0006270491867,0.02911601961,0.2347641438,8.77E-05,0.05198163539,0.405719012,0.9828989506,0.7959696651,0.9851813316,0.988596499,0.5406030416,0.9832882285,0.9997230172,0.01557528786,0.9927707314,0.2728217244,0.9999408722,0.8557089567,0.9651349187,0.9931480289,0.8956722021,0.9167298675,0.9893652201,0.9902417064,0.910095036,0.9549497366
"@user Future wars are all about the drones. Human crews of planes or tanks have no chance.

One exception: a purely analog, human-controlled vehicle is far more resilient to EMF weapons.",1545485800833372160,3356,40422,2022-07-08,-7.829690227,-10.31831463,0.04529052228,0.04585536569,0.004630166572,0.4254917502,0.0001659291156,0.002237986075,0.02880816534,0.958486557,0.7788206339,0.008015564643,0.09735643119,0.02206644043,0.1450246572,0.08196718246,0.001442788402,0.03688668087,0.0005816202611,0.001357330126,0.8134218454,0.1519699097,0.9619506598,0.8469416499,0.3583707213,0.899844408,0.5099203587,0.704818666,0.7652348876,6.01E-05,0.9998590946,0.004604750779,0.7117411494,0.1840567291,0.001367512625,0.7744340301,0.01993316412,0.1296877265,0.6476323009,0.7022101283,0.01556108985,0.6641664505
@user Whoever controls the teleprompter is the real President! http,1545457074389151744,9263,63239,2022-07-08,-7.382143219,-9.303036448,0.001240023295,0.001540424768,0.004500690848,0.63711375,1.44E-05,0.001393027836,0.1647601724,0.3417285979,0.008449598216,0.0447669141,2.12E-05,0.02161688544,0.8119317889,0.0003306189319,1.06E-06,0.004834915511,0.02481373772,5.07E-05,0.8647218347,0.00455814274,0.9973475933,0.9803654552,0.8923544884,0.9567601681,0.5178103447,0.9983816147,0.9940920472,0.02377406321,0.930295229,0.008597816341,0.9978544116,0.9971901774,0.9925057292,0.9911920428,0.9365859628,0.9986736774,0.9993587136,0.9979429841,0.4142753184,0.9195161462
"@user @user We know so little today. I want to know the meaning of life or whatever the right question is to ask, as Douglas Adams would put it. 

Wait … are you guys related?",1545454408237867010,379,6076,2022-07-08,-9.724717834,-12.49928349,0.2897688448,0.02500138991,0.1292279661,0.20368132,1.79E-07,0.001288028434,0.1468539983,0.7946537137,0.02952550165,0.9504250288,0.02916161716,0.6197884679,0.9914728403,0.0002475697256,0.0001354833075,0.8979665041,0.0005489274627,0.1883831769,0.886477232,0.7871216536,0.9947779179,0.9258268476,0.9999147654,0.6309920549,0.0001280518918,0.999425292,0.9999451637,0.0005246116198,0.9974735379,0.1849119365,0.9998316765,0.2194773555,0.3036094904,0.7747862339,0.02837475948,0.9940935969,0.9944838881,0.9105981588,0.14075239,0.05055255443
@user @user But sponges &amp; starfish obv can http,1545453113888215040,320,4954,2022-07-08,-9.928869088,-12.6684987,0.01654171571,0.003219394945,0.0777380839,0.01152012125,0.004298071843,0.09344987571,0.3665607274,0.4710286558,0.1555083543,0.2435096055,0.004760201555,0.02128644846,0.384275049,0.02937438712,0.0009653451853,0.06817565858,0.2989161313,0.0004607890442,0.1751797199,0.1170106977,0.472143203,0.537204504,0.6177965403,0.8892529011,0.08202704787,0.419297874,0.9807219505,0.001803537132,0.6638504863,0.09744293243,0.9945854545,0.3155761361,0.4058352113,0.6402567029,0.3064548075,0.7452884316,0.925357461,0.7410137057,0.6604781747,0.6557982564
"@user @user Consciousness can understand the nature of the Universe. Clams, not so much.",1545451741780463617,414,6868,2022-07-08,-9.602191476,-12.41095372,1.17E-05,4.19E-05,0.0007289595669,0.01438126806,0.000126824074,0.0005568284541,0.02208793722,0.02189847082,0.1802032143,0.01283450611,0.0001757794234,0.01023634709,0.4798544049,0.004118476994,0.000329455972,0.0009373905486,0.0008476424264,8.47E-05,0.005516407546,0.00056477217,0.2638493776,0.778709054,0.6239631176,0.7283434272,0.003719955217,0.6521404386,0.4832659066,0.001020664582,0.983184278,0.2879253924,0.9892371297,0.2119056582,0.4227121472,0.7402350903,0.1336072087,0.1328773499,0.9811903238,0.910939157,0.9923493862,0.8019283414
@user Interesting. Who is behind the bot attack?,1545432981241679872,504,6742,2022-07-08,-9.620707802,-12.21424343,0.00908202026,0.008315939456,0.09147745371,0.002946615219,4.33E-05,0.0004496819747,0.2060557455,0.581597507,0.07829667628,0.4173778296,0.0007308845525,0.0001704493625,0.02411566675,0.01866063289,4.36E-05,0.04107786343,0.1309140623,7.91E-05,0.5207482576,0.07300657779,0.9850085974,0.9354352355,0.7967480421,0.9710581303,0.2958632708,0.9625685811,0.9993913174,0.01770466752,0.9493399262,0.02095018141,0.9955747128,0.1813986748,0.7210891247,0.9239031076,0.6542751193,0.9052221179,0.9931617975,0.9504075646,0.7472453713,0.9629863501
"For improved quality of sleep, raise head of your bed by about 3” or 5cm and don’t eat 3 hours before bedtime",1546518224887496705,31370,378049,2022-07-11,-5.59575082,-8.084922614,0.0002467181184,0.001371870749,0.009006023407,0.004447458778,0.0002699090692,0.004029858857,0.02970512398,0.9693397284,0.9999890327,0.1289989054,0.0235049203,0.0005179842119,0.05889935419,0.09253417701,0.0005326248938,0.01006719377,0.005612700246,0.001973653911,0.3439262807,0.1220450476,0.1685442626,0.1346156448,0.2739296854,0.6665754318,0.0006869360222,0.3830291629,0.1691555977,1.76E-05,0.7706978321,0.00418263115,0.984536469,0.005206909496,0.0499551259,0.7810872197,0.002246801741,0.2174490392,0.3486163318,0.2464973778,0.1482168734,0.05137963593
These polar launches will enable complete coverage of Earth (where approved by local government) http,1546367753870770177,4987,56798,2022-07-11,-7.491273523,-9.92394011,0.1789828539,0.6926262975,0.04065293074,0.896312952,0.001988576259,0.001451312681,0.4685871005,0.6994408965,0.961966455,0.9999152422,0.003987407777,0.0004777054128,0.002545744181,0.004620467778,0.0007237572572,0.8274151683,0.0002375836339,0.07944180816,0.8400608897,0.4401918352,0.9609091282,0.0009808471659,0.03332303464,0.9127107859,0.0008657599101,0.04598507285,0.8807402849,8.04E-06,0.0005890080938,0.0001042000149,0.3360820413,0.004245485645,0.01024942845,0.8147259951,0.1589236557,0.2132501751,0.0006347948802,0.01479732525,0.004639366176,0.0003240510123
Chuckmate,1546361634347749376,8526,190447,2022-07-11,-6.281400696,-9.387654318,0.003462292952,0.006687856279,0.404027462,0.2713485956,0.002971983282,0.6237775683,0.7497909069,0.5828995109,0.2137540728,0.07138501108,0.01149842702,0.001442212728,0.1594827324,0.02264385484,0.0009925172199,0.5117456913,0.6293910146,0.005203097593,0.09023332596,0.6806282997,0.6934254766,0.7889969349,0.901194036,0.9879074693,0.1513979733,0.6235883236,0.9992743134,0.001657736837,0.9292107224,0.04482216388,0.999612987,0.1477882564,0.5600203276,0.9019963145,0.8414793015,0.2431455851,0.9968307614,0.9680448174,0.9894635677,0.4828523695
@user Hello??? @user,1546350723654369280,922,11363,2022-07-11,-9.100412174,-11.61198469,0.009379870258,0.02747123688,0.6034070253,0.4670059085,0.002111421432,0.1403847188,0.5002428293,0.6671476364,0.2625094056,0.2722361982,0.004467743449,0.0005575675168,0.08646140993,0.03671943769,0.001134771504,0.4280223846,0.4635002315,0.0008171445224,0.1069636941,0.3079616725,0.9863660336,0.9039791226,0.9772558808,0.9981244206,0.5838363767,0.9680671692,0.9997074008,0.005680889823,0.979880929,0.07091439515,0.9999712706,0.383903265,0.9255719781,0.9909926653,0.950489819,0.9401668906,0.9961856008,0.9766696692,0.9920341372,0.9726640582
@user But Fifth Element was great,1546733355336716289,218,4974,2022-07-12,-9.927513737,-13.0549983,0.0009225466638,0.001389954123,0.010966965,0.03894827887,7.15E-05,0.008223565295,0.09125500917,0.1359118223,0.03887774795,0.1412591338,0.0001154294951,0.002105269581,0.0521902591,0.002810969483,3.38E-05,0.03820312023,0.09678194672,3.30E-05,0.07014261186,0.01038775593,0.8765215874,0.7936184406,0.6488092542,0.8253907561,0.003541751066,0.4084032178,0.9917028546,0.01490322687,0.8373529911,0.03966976702,0.9987565279,0.2219455093,0.731205225,0.9692228436,0.08310838789,0.6456522346,0.8986235857,0.9230416417,0.687733233,0.9160032868
@user @user @user @user Base of the vehicle seems ok by flashlight. I was just out there about an hour ago. We shut down the pad for the night for safety. Will know more in the morning.,1546727913944502274,579,11851,2022-07-12,-9.059325831,-12.07819088,0.0007011773414,0.007902096957,0.0008081205888,1.68E-05,0.0005988953635,0.001064406941,0.7315265536,0.9965844154,0.2564424574,0.3460426927,0.06024893746,0.0006227687118,0.01988839544,0.9677208662,0.005762537941,0.00593691133,0.009333376773,0.0003128943208,0.008418086916,0.6977216601,0.001080460381,0.05993847176,0.007411336526,0.7802203298,0.0003369555052,0.04074978828,0.5470853448,1.50E-05,0.2898148894,0.001933701569,0.6069544554,0.02473899722,0.009094120935,0.002218927257,0.7233214974,0.007837150246,0.01206785347,0.8026002049,0.05118573457,0.06721235067
"@user Cool, congrats! 

Now the simulators will have to spend more money on rendering.",1546726583393828870,1655,42467,2022-07-12,-7.783010779,-11.02793707,0.00113752496,0.007069704589,0.01269082353,0.8053488135,0.0004157140211,0.004424087238,0.06351996213,0.5408401489,0.03142207861,0.0004113450705,0.01504193712,0.02036161348,0.2521755695,0.01226724777,0.001595104812,0.005479630549,0.002074241173,0.005844516214,0.162848264,0.02506678551,0.7670709491,0.9978131056,0.5281410813,0.8529674411,0.007684541866,0.9604869485,0.9810734987,0.01179204881,0.997404635,0.0253208708,0.9788732529,0.9261329174,0.08710651845,0.6386297345,0.07075991482,0.3053340614,0.9714788198,0.9872201681,0.06333524734,0.7761647701
"@user @user @user @user Rereading The Life of Greece by Durant. In recent months, read American Caesar, Masters of Doom, Not Much of an Engineer, Wages of Destruction and Storm of Steel. 

Not much book fiction lately. Video games seem to have better stories these days.",1546722385486815233,444,5604,2022-07-12,-9.808257454,-12.3436688,0.0001909892017,3.47E-06,0.0007014045841,0.0006415829994,3.30E-05,0.002410134766,0.5612981915,0.9837968946,0.488923341,0.0006567639648,0.09692472965,0.01276893448,0.4813881218,0.01030235179,0.0650562495,0.0007984852418,5.56E-05,0.01150378864,0.2075369209,0.004339772742,0.5549232364,0.4105065167,0.09061349928,0.302331835,0.0001268250344,0.5216152668,0.9747647643,6.44E-06,0.199654907,0.0015374223,0.75210917,0.5800548792,0.000536735577,0.0552774258,0.05823959038,0.8505026698,0.2415041476,0.1298517436,0.005410511512,0.4142791033
@user @user @user I do recommend a lot of books,1546719977314684928,113,1991,2022-07-12,-10.84310128,-13.71210577,0.0001032434011,7.68E-05,0.9794264436,9.26E-05,8.08E-05,0.05226129293,0.0264111571,0.9148293138,0.9999550581,0.9440920353,0.2913420796,0.009315613657,0.3403247297,0.01766960509,0.001832007081,0.002471545944,0.001112923841,0.204076767,0.7112546563,0.07945459336,0.008922689594,0.01805953681,0.07485616207,0.05264426023,0.001674016821,0.4912766218,0.9571439028,0.0005963004078,0.158215642,0.000523544848,0.8992429972,0.0194847323,0.006114250049,0.3299658,0.002484691329,0.006614411715,0.5328200459,0.09721589833,0.001949279686,0.0003375823726
@user And too many little red or green LED indicators,1546715913122189313,259,8098,2022-07-12,-9.440121191,-12.88266553,1.23E-06,0.0001818536693,0.001517764409,0.02970901318,2.41E-05,0.0001304426405,0.0007948622224,0.1111979857,0.03464809433,8.20E-05,0.0001243824081,5.45E-06,4.96E-05,0.0004137917422,3.56E-05,2.76E-05,0.005716621876,7.50E-06,1.62E-05,0.01814333163,0.09410574287,0.3131475747,0.9187660813,0.9824749827,0.001692673075,0.1218924075,0.9914706349,0.0004049377167,0.9532396197,0.1807803065,0.9966356158,0.09612504393,0.7560488582,0.9411660433,0.002555841813,0.546515584,0.5461186767,0.9513307214,0.3686411679,0.552354455
@user @user YouTube keeps playing me the same annoying scam ads every time I use it. The algorithm is convinced that I can “make money through Audible” …,1546715612495417344,705,10670,2022-07-12,-9.164302243,-11.88129578,0.0001783816551,0.004522093572,0.00045449764,0.00847551506,1.20E-05,8.04E-06,0.1338104457,0.8184397221,7.09E-07,2.59E-05,1.44E-05,0.0003643270466,0.002908573486,0.04516414553,0.0002252550039,7.90E-05,0.0005314789596,6.55E-07,0.03429095075,0.004674551077,0.02154207043,0.9994271994,0.9984920025,0.9355642796,0.005232823547,0.05640137568,0.9876542687,0.02649260871,0.980289638,0.5141413808,0.7714574933,0.8075003028,0.040894676,0.731415391,0.05916073173,0.3388372064,0.8172972798,0.9995613694,0.89174968,0.99852705
"@user @user @user That is one of the things we will be doing going forward.

This particular issue, however, was specific to the engine spin start test (Raptor has a complex start sequence). 

Going forward, we won’t do a spin start test with all 33 engines at once.",1546713443943825408,354,5750,2022-07-12,-9.782538454,-12.57019667,0.004118214827,0.01053508837,0.002772250678,0.001412538695,0.0185604319,0.001112447935,0.4545558393,0.9266149402,0.5447178483,0.01601826213,0.7008250356,0.002918286482,0.009463387541,0.2767733335,0.09577883035,0.06292662024,0.001158454805,0.01425749343,0.1154921204,0.1294239908,0.001178903272,0.002739981283,0.001325317775,0.09699174017,0.002442823024,0.000186138248,0.009453425184,1.19E-06,0.009704103693,0.0005349048879,0.002943048952,0.004037352744,0.0003504337219,0.1500618756,0.00133904384,0.01466629375,5.06E-05,0.02273753099,0.0119262496,0.008113353513
